model,qn,dataset,fileName,recall without refinemet,search_time without refinemnt,qps,recall with 2k refinement,search_time with 2k refienement,qps with 2k refienement,construction time,memory
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-24-24-12,0.2575,0.0050883293151855,39305.63208696467,0.38625,0.0084233283996582,23743.583356920462,7.419609308242798,783004
FLATNAV,200,yi-128-ip_20_variants,FLATNAV-yi-128-ip_20_variants-48-48-24,0.67775,0.0091066360473632,21962.006492826476,0.83625,0.0120148658752441,16646.04516410684,17.318037748336792,800972
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-64-32,0.88275,0.0125315189361572,15959.7572344514,0.913,0.0139198303222656,14367.991230474105,13.587563037872314,601836
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-64-8,0.8035,0.0086631774902343,23086.217525319244,0.913,0.0128426551818847,15573.103627520142,13.587563037872314,601836
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-48-8,0.7925,0.0108120441436767,18497.88969988313,0.90475,0.0173976421356201,11495.810664510558,18.206629276275635,608036
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-48-64,0.95525,0.0249435901641845,8018.091970063371,0.95525,0.0250756740570068,7975.857380556215,18.206629276275635,608036
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-48-32,0.874,0.0141966342926025,14087.846166764632,0.90475,0.0171380043029785,11669.970228986394,18.206629276275635,608036
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-12-16,0.67975,0.0113673210144042,17594.29506271236,0.81775,0.0206151008605957,9701.626072675965,18.54230237007141,611628
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-24-8,0.79075,0.0097036361694335,20610.830466830463,0.89375,0.0169572830200195,11794.342275462572,17.80764365196228,604568
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-64-16,0.8035,0.0087051391601562,22974.934268185803,0.913,0.0136663913726806,14634.441129777915,13.587563037872314,601836
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-64-64,0.9525,0.020918846130371,9560.75678139959,0.9525,0.0218636989593505,9147.582958027546,13.587563037872314,601836
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-12-8,0.67975,0.012108564376831,16517.23472542186,0.81775,0.020554780960083,9730.096389175646,18.54230237007141,611628
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-48-16,0.7925,0.0111322402954101,17965.835689197294,0.90475,0.0181460380554199,11021.68965970306,18.206629276275635,608036
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-24-64,0.95025,0.0265495777130126,7533.076501701734,0.95025,0.0228731632232666,8743.871499004556,17.80764365196228,604568
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-24-32,0.8625,0.0155231952667236,12883.9453838947,0.89375,0.0165846347808837,12059.35509840284,17.80764365196228,604568
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-12-64,0.89525,0.0300288200378417,6660.2683604605,0.89525,0.0290617942810058,6881.887541634535,18.54230237007141,611628
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-12-32,0.7765,0.0171127319335937,11687.204636647348,0.81775,0.0201232433319091,9938.755731431347,18.54230237007141,611628
NSG,200,yandex-200-cosine_20_variants_10k,NSG-yandex-200-cosine_20_variants_10k-24-16,0.79075,0.0108530521392822,18427.995870038005,0.89375,0.017491340637207,11434.229322283409,17.80764365196228,604568
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-16-8-16,0.55025,0.0165669918060302,12072.197677263372,0.55175,0.014427900314331,13862.030901429398,0.8896396160125732,576568
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-64-32-64,0.96825,0.0540351867675781,3701.291916696082,0.9715,0.0464539527893066,4305.338684677841,3.801919460296631,591136
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-16-16-16,0.664,0.0171811580657959,11640.658867935,0.68275,0.0219182968139648,9124.796588783014,0.6412193775177002,590520
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-32-16-32,0.80775,0.0163466930389404,12234.890538628706,0.83025,0.0176825523376464,11310.58436480328,1.0897495746612549,582964
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-48-24-48,0.90775,0.0493838787078857,4049.904649714432,0.9145,0.0426697731018066,4687.158741688551,2.8254404067993164,584496
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-24-12-24,0.73825,0.0145800113677978,13717.41042957827,0.743,0.0149743556976318,13356.167306191985,0.8083736896514893,588516
HNSW,200,yandex-200-cosine_20_variants_10k,HNSW-yandex-200-cosine_20_variants_10k-96-96-96,0.99925,0.0833580493927002,2399.2883885490046,0.99925,0.1093912124633789,1828.3004228237653,4.05010199546814,599196
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-32-32-32,0.813,0.0144314765930175,13858.595737650752,0.8455,0.0179436206817626,11146.022508337652,0.5249717235565186,590616
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-64-64-32,0.86875,0.0104129314422607,19206.887235260445,0.902,0.0124187469482421,16104.684380279528,0.8635118007659912,591124
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-64-64-64,0.9475,0.0172855854034423,11570.334202286866,0.9475,0.0173230171203613,11545.33292961546,0.8635532855987549,575800
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-24-24-24,0.718,0.0211844444274902,9440.88954914804,0.79825,0.0257894992828369,7755.094343111243,0.4100127220153808,589948
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-96-96-48,0.94175,0.0159921646118164,12506.124396207288,0.94175,0.0159430503845214,12544.650815014207,1.3438491821289062,592920
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-16-16-8,0.556,0.0048215389251708,41480.53206744795,0.67075,0.0078880786895751,25354.716638960253,0.2155888080596923,590104
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-48-48-48,0.908,0.0126736164093017,15780.815320653912,0.908,0.0126984119415283,15750.000938773212,0.6333611011505127,575612
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-48-48-24,0.81075,0.0086724758148193,23061.46529209622,0.8875,0.0127079486846923,15738.18127239639,0.6483442783355713,591168
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-24-24-12,0.68425,0.006258487701416,31956.601904761905,0.79825,0.0105087757110595,19031.71268462009,0.3393082618713379,590660
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-32-32-16,0.72675,0.0064256191253662,31125.40536529257,0.8455,0.0102460384368896,19519.73938336242,0.4669408798217773,579248
FLATNAV,200,yandex-200-cosine_20_variants_10k,FLATNAV-yandex-200-cosine_20_variants_10k-96-96-96,0.978,0.0339620113372802,5888.932725855932,0.978,0.0350198745727539,5711.042727594564,1.4484901428222656,593792
NSG,200,deep_10k,NSG-deep_10k-64-32,0.96875,0.014601707458496,13697.028280321338,0.97925,0.0177817344665527,11247.496715025072,15.643498182296751,607320
NSG,200,deep_10k,NSG-deep_10k-24-64,0.98825,0.0273001194000244,7325.975284922056,0.98825,0.0269808769226074,7412.657511973561,21.53499412536621,608992
NSG,200,deep_10k,NSG-deep_10k-24-32,0.956,0.0167281627655029,11955.885580719185,0.97125,0.0192067623138427,10412.999168311424,21.53499412536621,608992
NSG,200,deep_10k,NSG-deep_10k-24-8,0.91025,0.0130813121795654,15288.986093644631,0.97125,0.0198395252227783,10080.886399961544,21.53499412536621,608992
NSG,200,deep_10k,NSG-deep_10k-64-16,0.92675,0.0108857154846191,18372.701388584694,0.97925,0.0188925266265869,10586.19653967012,15.643498182296751,607320
NSG,200,deep_10k,NSG-deep_10k-12-64,0.95525,0.0287542343139648,6955.497330105138,0.95525,0.0293805599212646,6807.222208697487,23.42304730415344,608520
NSG,200,deep_10k,NSG-deep_10k-64-64,0.99175,0.0238687992095947,8379.13957228332,0.99175,0.0245471000671386,8147.601934769517,15.643498182296751,607320
