model,dataset,recall,query_latency,construction_time
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.35325,0.0001863086223602295,2711.0578768253326
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.424,0.00041920185089111333,2711.0578768253326
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.37475,0.0001863086223602295,2711.0578768253326
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.654,0.001968768835067749,2220.2283005714417
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.31125,0.0001910710334777832,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.361,0.00025958776473999017,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.45875,0.0007737588882446288,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.29375,0.00016320466995239254,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.40175,0.00041920185089111333,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.33325,0.0001688826084136963,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.653,0.001968768835067749,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.3565,0.0001910710334777832,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.384,0.00025958776473999017,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.46675,0.0007737588882446288,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.34825,0.00018938183784484862,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.41575,0.00041920185089111333,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.373,0.00018938183784484862,2650.6036660671234
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.654,0.001968768835067749,2220.2283005714417
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.31125,0.0001910710334777832,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.361,0.00025958776473999017,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.45875,0.0007737588882446288,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.29375,0.00016463637351989745,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.40175,0.00041920185089111333,2207.513384580612
NSG+HNSW,laion-clip-512-normalized_20_variants_rc_1.5,0.33325,0.0001688826084136963,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36775,0.00018457889556884762,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3725,0.00018457889556884762,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46875,0.0003414857387542725,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39225,0.000217667818069458,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.52,0.0004876518249511719,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.394,0.0002084517478942871,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36125,0.00018457889556884762,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.41575,0.00018686890602111816,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3475,0.00018457889556884762,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42475,0.0003184974193572998,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4585,0.00032334923744201663,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.45125,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.45175,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.50875,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46225,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.54575,0.0004876518249511719,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46025,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44625,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.47925,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.43925,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.48175,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.505,0.0004332244396209717,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.38925,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39125,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.47375,0.0003414857387542725,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4105,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.52425,0.0004876518249511719,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.40725,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.384,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.429,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.371,0.0002580702304840088,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4355,0.0003184974193572998,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4645,0.00032334923744201663,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.393,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39775,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.48075,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.415,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.52525,0.0004876518249511719,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.413,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3875,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44225,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3775,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4405,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.47675,0.0003841698169708252,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.334,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.336,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.447,0.0003414857387542725,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35975,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.50575,0.0004876518249511719,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35825,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.32675,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39425,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.30225,0.00023198604583740234,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39775,0.0003184974193572998,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.438,0.00032334923744201663,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3905,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39525,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4775,0.0003414857387542725,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.41375,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.527,0.0004876518249511719,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.41225,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3855,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.43025,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.375,0.00026153206825256346,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4395,0.0003184974193572998,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46775,0.00032334923744201663,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4485,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.45,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.50775,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46125,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.54625,0.0004876518249511719,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.45825,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4455,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4785,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.43825,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.47725,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.50225,0.0004474222660064698,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34,0.00017994046211242676,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34425,0.00017994046211242676,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.457,0.0003414857387542725,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37475,0.000217667818069458,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5105,0.0004876518249511719,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37325,0.0002084517478942871,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.33175,0.00017994046211242676,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39975,0.00018686890602111816,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.30825,0.00017994046211242676,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.414,0.0003184974193572998,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44825,0.00032334923744201663,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.447,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44825,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.50725,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.45925,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.54425,0.0004876518249511719,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.456,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.442,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.478,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.436,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.47575,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5045,0.0004302549362182617,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34,0.00018521666526794434,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34425,0.00018521666526794434,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.457,0.0003414857387542725,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37475,0.000217667818069458,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5105,0.0004876518249511719,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37325,0.0002084517478942871,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.33175,0.00018521666526794434,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39975,0.00018686890602111816,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.30825,0.00018521666526794434,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.414,0.0003184974193572998,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44825,0.00032334923744201663,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.38575,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39025,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.473,0.0003414857387542725,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.40425,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5205,0.0004876518249511719,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.40275,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37875,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42525,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36075,0.0002675139904022217,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.43825,0.0003184974193572998,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46575,0.00032334923744201663,2367.3279411792755
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36275,0.000181884765625,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.367,0.000181884765625,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.465,0.0003414857387542725,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3875,0.000217667818069458,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.515,0.0004876518249511719,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3875,0.0002084517478942871,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35575,0.000181884765625,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.413,0.00018686890602111816,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34125,0.000181884765625,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42,0.0003184974193572998,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4525,0.00032334923744201663,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36775,0.0001863086223602295,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3725,0.0001863086223602295,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46875,0.0003414857387542725,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39225,0.000217667818069458,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.52,0.0004876518249511719,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.394,0.0002084517478942871,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36125,0.0001863086223602295,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.41575,0.00018686890602111816,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3475,0.0001863086223602295,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42475,0.0003184974193572998,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4585,0.00032334923744201663,2711.0578768253326
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.309,0.00017847537994384764,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.31725,0.0001669621467590332,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44525,0.0003414857387542725,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34575,0.000217667818069458,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.504,0.0004876518249511719,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.346,0.0002084517478942871,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.301,0.00016320466995239254,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.38825,0.00018686890602111816,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.274,0.00016320466995239254,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.396,0.0003184974193572998,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.437,0.00032334923744201663,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.36275,0.00018938183784484862,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.367,0.00018938183784484862,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.465,0.0003414857387542725,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3875,0.000217667818069458,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.515,0.0004876518249511719,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3875,0.0002084517478942871,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35575,0.00018938183784484862,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.413,0.00018938183784484862,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34125,0.00018938183784484862,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42,0.0003184974193572998,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4525,0.00032334923744201663,2650.6036660671234
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.309,0.00017847537994384764,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.31725,0.0001669621467590332,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44525,0.0003414857387542725,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.34575,0.000217667818069458,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.504,0.0004876518249511719,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.346,0.0002084517478942871,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.301,0.00016463637351989745,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.38825,0.00018686890602111816,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.274,0.00016463637351989745,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.396,0.0003184974193572998,2207.513384580612
NSG+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.437,0.00032334923744201663,2207.513384580612
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.6515,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.652,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.669,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.65525,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.68375,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.6555,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.65,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.66,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.64675,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.662,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.6695,0.001968768835067749,2220.2283005714417
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.29,0.0001910710334777832,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.29275,0.0001910710334777832,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.44875,0.0003414857387542725,394.5770132541657
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3505,0.000217667818069458,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5075,0.0004876518249511719,657.6414909362793
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3245,0.0002084517478942871,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.28125,0.0001910710334777832,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39075,0.0001910710334777832,409.4590904712677
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.226,0.0001910710334777832,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39225,0.0003184974193572998,361.63341426849365
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.43725,0.00032334923744201663,656.5385253429413
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35775,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35875,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.4715,0.0003414857387542725,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.39175,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.52325,0.0004876518249511719,657.6414909362793
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.37875,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.35025,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.42,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.3235,0.00025958776473999017,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.425,0.0003184974193572998,629.0105628967285
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46425,0.00032334923744201663,656.5385253429413
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46625,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46625,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.5305,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.48025,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.566,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.476,0.0007737588882446288,1457.1875414848328
HNSW+FLATNAV,laion-clip-512-normalized_20_variants_rc_1.5,0.46075,0.0007737588882446288,1457.1875414848328
