model,qn,dataset,fileName,recall without refinemet,search_time without refinemnt,qps,recall with 2k refinement,search_time with 2k refienement,qps with 2k refienement,construction time,memory
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-64-16,0.468,0.0207846164703369,9622.50134783257,0.607,0.0285103321075439,7015.000710815263,3869.063445329666,8758764
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-64-64,0.68825,0.03835129737854,5214.947437786357,0.68825,0.0383493900299072,5215.206808870431,3869.063445329666,8758764
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-48-32,0.5695,0.0388622283935546,5146.38527607362,0.604,0.0397205352783203,5035.178871548619,3722.0426154136658,8762568
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-24-8,0.463,0.0270247459411621,7400.624614027349,0.60075,0.0275554656982421,7258.088184398145,3725.513777971268,8760908
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-12-32,0.5195,0.0316555500030517,6318.007426208642,0.56475,0.0364601612091064,5485.439267614844,3321.4450600147247,8761024
NSG,200,imageNet_rc_2.0,NSG-imageNet_rc_2.0-64-8,0.468,0.0222475528717041,8989.75276756722,0.607,0.0279102325439453,7165.830656734777,3869.063445329666,8758764
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-16-16-16,0.3725,0.0231533050537109,8638.075624021749,0.452,0.029712438583374,6731.187661988558,908.5598576068878,3860476
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-64-32-64,0.76125,0.048842430114746,4094.800351459533,0.7905,0.0539271831512451,3708.704744304491,4658.054727315903,5411684
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-96-96-96,0.92675,0.1770586967468261,1129.568915137658,0.927,0.1690795421600341,1182.8752162736491,6096.723814725876,6443996
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-48-24-48,0.68025,0.0419206619262695,4770.917032554542,0.72575,0.0567152500152587,3526.388404286177,3346.6813118457794,4904016
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-24-12-24,0.48175,0.0219762325286865,9100.740981828045,0.504,0.0248796939849853,8038.684081914272,1782.7128200531006,4107280
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-16-8-16,0.3085,0.016810655593872,11897.215958246465,0.32225,0.0178496837615966,11204.680299731524,668.0548634529114,3848292
HNSW,200,imageNet_rc_2.0,HNSW-imageNet_rc_2.0-32-16-32,0.552,0.0198850631713867,10057.800585103832,0.6055,0.0227847099304199,8777.816378209824,1903.2955522537231,4376360
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-48-48-24,0.45525,0.0151293277740478,13219.357990450226,0.54075,0.0288689136505126,6927.867200726762,452.9765872955322,3861312
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-24-24-12,0.31725,0.0116581916809082,17155.31923596057,0.4115,0.0175108909606933,11421.463388067425,288.3165123462677,3642384
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-16-16-8,0.2385,0.0105006694793701,19046.40465000113,0.3285,0.0159072875976562,12572.85371702638,171.98745226860046,3569584
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-64-64-32,0.52075,0.018399953842163,10869.592484612893,0.5505,0.0209822654724121,9531.859191418767,863.1955764293671,4007204
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-64-64-64,0.62775,0.0312416553497314,6401.709440844952,0.62775,0.0278446674346923,7182.703850533869,812.6340396404266,4008268
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-32-32-16,0.37475,0.0111584663391113,17923.61010213239,0.47725,0.0138015747070312,14491.10005527916,295.96071577072144,3715992
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-96-96-96,0.7175,0.0366523265838623,5456.679524624181,0.7175,0.0352792739868164,5669.0509015219095,1232.059769153595,4290700
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-32-32-32,0.447,0.0267035961151123,7489.627956394025,0.47725,0.0321173667907714,6227.160567144236,350.0522994995117,3711212
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-24-24-24,0.3395,0.0160417556762695,12467.4632899352,0.4115,0.020073652267456,9963.308985094129,268.58409452438354,3636684
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-48-48-48,0.566,0.0228471755981445,8753.81725591685,0.566,0.0237696170806884,8414.102731275765,717.8724734783173,3860636
FLATNAV,200,imageNet_rc_2.0,FLATNAV-imageNet_rc_2.0-96-96-48,0.62225,0.0253539085388183,7888.330104756352,0.62225,0.0257701873779296,7760.905928502701,1168.2217483520508,4300236
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-48-32,0.65025,0.0912036895751953,2192.893740719828,0.6925,0.1066360473632812,1875.538384488803,2174.7648837566376,4895376
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-12-8,0.364,0.022770881652832,8783.146961511078,0.48525,0.036182165145874,5527.58518440422,1782.0447075366974,4907164
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-64-64,0.7755,0.0926640033721923,2158.335413123519,0.7755,0.091912031173706,2175.9936914245395,2497.209151029587,4904680
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-48-16,0.57825,0.066749095916748,2996.295264424966,0.6925,0.1062064170837402,1883.125384432342,2174.7648837566376,4895376
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-24-16,0.52275,0.0520632266998291,3841.4829943810714,0.6455,0.0770285129547119,2596.441140147517,2173.8878676891327,4898012
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-12-64,0.55225,0.0511493682861328,3910.116717007868,0.55225,0.0510609149932861,3916.8902481731375,1782.0447075366974,4907164
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-48-64,0.77075,0.144437551498413,1384.6814621625413,0.77075,0.1445677280426025,1383.4346206302846,2174.7648837566376,4895376
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-24-32,0.6105,0.0666036605834961,3002.8379558699294,0.6455,0.0749833583831787,2667.25849991892,2173.8878676891327,4898012
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-24-8,0.52275,0.0534393787384033,3742.558478814675,0.6455,0.078660249710083,2542.580283397742,2173.8878676891327,4898012
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-48-8,0.57825,0.0677478313446044,2952.124016821805,0.6925,0.1062254905700683,1882.7872568691616,2174.7648837566376,4895376
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-24-64,0.72125,0.1040937900543212,1921.344202143376,0.721,0.1032309532165527,1937.40340245091,2173.8878676891327,4898012
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-12-16,0.364,0.0225856304168701,8855.187847695051,0.48525,0.0359880924224853,5557.393752691378,1782.0447075366974,4907164
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-64-16,0.59125,0.0413637161254882,4835.155511493325,0.70925,0.0650029182434082,3076.784941425019,2497.209151029587,4904680
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-64-32,0.6665,0.0557770729064941,3585.702683525258,0.70925,0.0649745464324951,3078.1284515435395,2497.209151029587,4904680
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-12-32,0.4435,0.0307772159576416,6498.313566609084,0.48525,0.0358681678771972,5575.974794272876,1782.0447075366974,4907164
NSG,200,deep_rc_2.0,NSG-deep_rc_2.0-64-8,0.59125,0.0423908233642578,4718.002249718786,0.70925,0.0648257732391357,3085.192663452238,2497.209151029587,4904680
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-16-16-16,0.36925,0.0337703227996826,5922.359735391089,0.4205,0.0405120849609375,4936.798493408663,244.68359088897705,2831268
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-64-32-64,0.7575,0.0901083946228027,2219.54903133285,0.7785,0.0987603664398193,2025.103867165905,1150.8581750392914,3084268
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-24-12-24,0.44125,0.052647590637207,3798.844307580835,0.46125,0.0551428794860839,3626.941535587973,441.7754783630371,2951420
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-48-24-48,0.6665,0.0936083793640136,2136.5608651578364,0.71625,0.1094849109649658,1826.7357413662069,1206.9630665779114,2967276
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-96-96-96,0.93,0.3442831039428711,580.9172675322085,0.929,0.3476383686065674,575.3104894654074,2107.148474931717,3345436
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-16-8-16,0.29375,0.025486946105957,7847.154349859682,0.302,0.0273520946502685,7312.05425241669,242.7188754081726,2826544
HNSW,200,deep_rc_2.0,HNSW-deep_rc_2.0-32-16-32,0.52675,0.0651168823242187,3071.4001171646164,0.55125,0.0726122856140136,2754.354835532148,509.12785172462463,2829156
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-48-48-48,0.66575,0.0578193664550781,3459.048624397968,0.6665,0.0579955577850341,3448.5399854471307,293.4769101142884,2803604
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-96-96-96,0.825,0.1124317646026611,1778.856719956401,0.825,0.1134169101715087,1763.40547187858,570.105489730835,2991080
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-64-64-64,0.7335,0.0513100624084472,3897.87091677896,0.73375,0.0505633354187011,3955.435264383859,287.8679435253144,2863484
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-96-96-48,0.73225,0.0789630413055419,2532.83050770694,0.733,0.079158067703247,2526.590223876776,603.9351899623871,2991300
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-32-32-32,0.52775,0.0404391288757324,4945.704953600528,0.576,0.0484728813171386,4126.018395553589,181.1301794052124,2741524
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-24-24-24,0.44325,0.0271205902099609,7374.470778535762,0.507,0.0385658740997314,5185.931984396348,138.72043657302856,2710548
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-48-48-24,0.55075,0.0337908267974853,5918.766095858999,0.634,0.0493977069854736,4048.770928958584,263.22125244140625,2803032
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-24-24-12,0.40975,0.0195558071136474,10227.141167721247,0.507,0.0322287082672119,6205.647410432248,117.81172561645508,2709752
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-32-32-16,0.45075,0.0310616493225097,6438.808123915814,0.576,0.0493304729461669,4054.289125065851,196.58867979049683,2729160
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-64-64-32,0.6235,0.0447397232055664,4470.300343188455,0.66525,0.052854299545288,3783.987333492717,403.5625431537628,2865972
FLATNAV,200,deep_rc_2.0,FLATNAV-deep_rc_2.0-16-16-8,0.29375,0.0163426399230957,12237.92489714936,0.40425,0.0263483524322509,7590.607439848705,78.15737891197205,2678660
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-8,0.56125,0.0556254386901855,3595.477262011916,0.644,0.086970567703247,2299.628544249837,2226.585839033127,4703164
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-64,0.68325,0.1328442096710205,1505.5229015648192,0.6835,0.1335346698760986,1497.7383789960452,1469.971951007843,4708032
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-32,0.618,0.0740711688995361,2700.1058977652037,0.644,0.0859906673431396,2325.833793124482,2226.585839033127,4703164
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-64,0.69125,0.1238212585449218,1615.2315228442037,0.6915,0.1237633228302002,1615.9876401702174,2226.585839033127,4703164
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-16,0.50725,0.0414612293243408,4823.783647017556,0.599,0.0610437393188476,3276.3392647908886,1275.493817806244,4715264
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-64,0.658,0.0880110263824462,2272.4425361307885,0.65825,0.087961196899414,2273.729861005703,1275.493817806244,4715264
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-12-32,0.48625,0.0402026176452636,4974.800441223565,0.53075,0.0465221405029296,4299.028330121766,1135.8565709590912,4713756
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-12-16,0.42175,0.0308818817138671,6476.289296522759,0.53075,0.0500485897064209,3996.1165973542174,1135.8565709590912,4713756
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-12-8,0.42175,0.0324947834014892,6154.8340707152975,0.53075,0.0488145351409912,4097.140317373488,1135.8565709590912,4713756
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-32,0.5785,0.0543785095214843,3677.9235356015433,0.599,0.0622069835662841,3215.073108100339,1275.493817806244,4715264
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-32,0.6055,0.0811183452606201,2465.5335282966184,0.628,0.0941526889801025,2124.20911358428,1469.971951007843,4708032
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-12-64,0.6085,0.0679521560668945,2943.247301867992,0.609,0.0682895183563232,2928.7071400391724,1135.8565709590912,4713756
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-16,0.56125,0.0553827285766601,3611.234136345634,0.644,0.0863840579986572,2315.242009157625,2226.585839033127,4703164
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-8,0.539,0.0690281391143798,2897.3691391071584,0.628,0.1006650924682617,1986.7860357159773,1469.971951007843,4708032
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-16,0.539,0.0585293769836425,3417.087457737586,0.628,0.0928349494934082,2154.361057892331,1469.971951007843,4708032
NSG,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,NSG-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-8,0.50725,0.041961669921875,4766.254545454545,0.599,0.0608279705047607,3287.9610866574426,1275.493817806244,4715264
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-96-96-96,0.835,0.714252233505249,280.0131250811555,0.8345,0.7063138484954834,283.16024162066094,1406.9347620010376,3934788
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-32-16-32,0.49575,0.1122879981994628,1781.1342548357643,0.5355,0.1358559131622314,1472.1479201363236,387.44651055336,3668652
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-24-48,0.6065,0.1440625190734863,1388.2861502510584,0.6455,0.1708464622497558,1170.6417409312542,645.1076548099518,3728808
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-12-24,0.41275,0.0646579265594482,3093.2015708254207,0.427,0.0687441825866699,2909.3370882379463,212.41740012168884,3725036
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-16-8-16,0.27975,0.0292859077453613,6829.223179250045,0.29075,0.0297660827636718,6719.056773036012,137.399840593338,3666288
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-32-64,0.66175,0.1760764122009277,1135.8704865690477,0.684,0.1865572929382324,1072.0567223615233,816.9002265930176,3804236
HNSW,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,HNSW-ccnews-nomic-768-normalized_20_variants_rc_1.5-16-16-16,0.3235,0.0640091896057128,3124.551353203662,0.37325,0.0741064548492431,2698.8202364674657,217.27449417114255,3666276
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-32-32-32,0.474,0.1022782325744628,1955.4502944152025,0.49375,0.0969514846801757,2062.8874396277824,187.23899674415588,3626220
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-64-64,0.65725,0.0897004604339599,2229.6429587141943,0.657,0.0948259830474853,2109.126566078913,240.1416606903076,3688472
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-16-16-8,0.21975,0.0225746631622314,8859.489887521782,0.28225,0.0359714031219482,5559.972162386081,63.373745918273926,3595932
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-48-24,0.50075,0.0494835376739501,4041.748213674843,0.565,0.0725653171539306,2756.1376129004702,271.8715078830719,3647648
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-24-12,0.3585,0.0219020843505859,9131.55098841766,0.44175,0.0348849296569824,5733.134679260242,82.51677989959717,3610288
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-24-24-24,0.38225,0.0339047908782959,5898.871363575633,0.44175,0.0489156246185302,4088.6731296943462,94.77286911010742,3600816
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-96-96-96,0.7355,0.5707731246948242,350.40192214189165,0.736,0.5172951221466064,386.6264950847885,489.8621904850006,3749596
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-48-48-48,0.59925,0.0607540607452392,3291.961023620502,0.599,0.059758186340332,3346.821787076491,161.53233814239502,3657284
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-96-96-48,0.6615,0.0837538242340087,2387.9506617058887,0.66175,0.0848727226257324,2356.469709142597,403.33165764808655,3750304
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-32-32-16,0.431,0.0963332653045654,2076.126033594769,0.49375,0.1429874897003173,1398.7237654089404,189.83735132217407,3626200
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_rc_1.5,FLATNAV-ccnews-nomic-768-normalized_20_variants_rc_1.5-64-64-32,0.57475,0.0652143955230712,3066.807541430708,0.60475,0.075873851776123,2635.954222940064,251.7395257949829,3686344
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-64-16,0.43875,0.040985107421875,4879.82129560685,0.57075,0.0625693798065185,3196.451692800122,2707.276720762253,6209584
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-48-8,0.43475,0.0306305885314941,6529.420738826533,0.563,0.0446453094482421,4479.753919767591,2496.8928933143616,6215220
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-48-16,0.43475,0.0282208919525146,7086.948220365473,0.563,0.041614294052124,4806.040918283747,2496.8928933143616,6215220
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-24-32,0.517,0.0299692153930664,6673.514717581544,0.56025,0.0337047576904296,5933.880368966103,2244.6728324890137,6209260
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-24-64,0.647,0.0489735603332519,4083.836229979066,0.647,0.047903299331665,4175.077766883502,2244.6728324890137,6209260
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-12-8,0.354,0.029933214187622,6681.541071613474,0.48,0.0441186428070068,4533.231016984874,1919.1100668907168,6212748
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-24-8,0.4115,0.0266506671905517,7504.502554101323,0.56025,0.0358200073242187,5583.471778487753,2244.6728324890137,6209260
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-64-32,0.52525,0.0547511577606201,3652.890791358762,0.57075,0.0626733303070068,3191.1500317646296,2707.276720762253,6209584
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-64-64,0.67175,0.0805106163024902,2484.144441877957,0.67175,0.0808289051055908,2474.3623551343426,2707.276720762253,6209584
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-48-32,0.53175,0.037156343460083,5382.66097725304,0.563,0.0410296916961669,4874.518713936232,2496.8928933143616,6215220
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-12-64,0.5665,0.0662989616394043,3016.638497112321,0.5665,0.0687363147735595,2909.6701017339515,1919.1100668907168,6212748
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-64-8,0.43875,0.0413095951080322,4841.490202868438,0.57075,0.0629563331604003,3176.805095850154,2707.276720762253,6209584
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-12-32,0.45775,0.0428717136383056,4665.080609731004,0.48,0.0485401153564453,4120.303351801643,1919.1100668907168,6212748
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-12-16,0.354,0.0292918682098388,6827.833532748924,0.48,0.0449638366699218,4448.019003987444,1919.1100668907168,6212748
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-48-64,0.66325,0.0542800426483154,3684.595483754782,0.66325,0.0532689094543457,3754.535282375373,2496.8928933143616,6215220
NSG,200,millionSong_rc_1.25,NSG-millionSong_rc_1.25-24-16,0.4115,0.0257070064544677,7779.980152657597,0.56025,0.0349204540252685,5727.302395761502,2244.6728324890137,6209260
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-32-16-32,0.53875,0.0497536659240722,4019.8042955309993,0.56375,0.0543529987335205,3679.649783088348,569.0574035644531,4084684
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-16-16-16,0.3315,0.0283136367797851,7063.734042911516,0.3995,0.0344188213348388,5810.774228853654,275.15501046180725,4090092
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-48-24-48,0.66225,0.0926189422607421,2159.385489816512,0.70425,0.1076328754425048,1858.1683261526875,845.8240413665771,4208248
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-64-32-64,0.78975,0.1101970672607421,1814.930333189096,0.808,0.1206951141357421,1657.0679056242986,1135.6972975730896,4336552
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-24-12-24,0.4595,0.0507166385650634,3943.4790171163168,0.487,0.0539054870605468,3710.197438256316,490.8112254142761,4207436
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-96-96-96,0.9415,0.4456489086151123,448.78377604808935,0.9415,0.4370765686035156,457.5857283748047,2079.1113295555115,4595972
HNSW,200,millionSong_rc_1.25,HNSW-millionSong_rc_1.25-16-8-16,0.2665,0.0325150489807128,6150.997961548051,0.27325,0.0343830585479736,5816.818178666278,274.2852466106415,4086428
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-48-48-24,0.46325,0.0444018840789794,4504.313367519532,0.543,0.0599379539489746,3336.7839044065586,333.3481373786926,4058316
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-48-48-48,0.56675,0.0536189079284668,3730.027479612617,0.56675,0.0510849952697753,3915.043917373732,355.3764145374298,4043260
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-24-24-12,0.2775,0.0266139507293701,7514.855724869431,0.37825,0.040381908416748,4952.712931146457,148.4953110218048,3965172
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-16-16-8,0.178,0.0227081775665283,8807.399863509896,0.25325,0.0352013111114501,5681.606556266721,107.71015858650208,3933552
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-24-24-24,0.30375,0.019087791442871,10477.901573819636,0.37825,0.0257513523101806,7766.582414428427,113.85220980644226,3965016
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-32-32-32,0.42675,0.0450425148010253,4440.249415102529,0.4635,0.0506126880645751,3951.578302753374,257.5502691268921,3996376
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-64-64-64,0.64375,0.0646321773529052,3094.4338902271224,0.64375,0.0641024112701416,3120.007438677403,396.5972709655762,4119748
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-64-64-32,0.5425,0.03660249710083,5464.108075715532,0.56875,0.0366356372833251,5459.165305445104,445.9532308578491,4114692
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-96-96-96,0.74675,0.0753557682037353,2654.076851280591,0.74675,0.0742967128753662,2691.9091337930768,545.4571332931519,4245088
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-32-32-16,0.35875,0.028987169265747,6899.604378973689,0.4635,0.0439765453338623,4547.878840450851,241.33711671829224,3995736
FLATNAV,200,millionSong_rc_1.25,FLATNAV-millionSong_rc_1.25-96-96-48,0.64525,0.0398828983306884,5014.680686987763,0.64525,0.0388545989990234,5147.395807765942,677.5330934524536,4237964
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-48-16,0.831,0.0292627811431884,6834.6203671264575,0.9215,0.0427665710449218,4676.549817143877,2477.512125968933,6210520
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-48-8,0.831,0.0316061973571777,6327.872908588929,0.9215,0.0455782413482666,4388.058733372042,2477.512125968933,6210520
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-12-8,0.69975,0.0281858444213867,7095.760446624937,0.82075,0.0403590202331543,4955.521686220301,1926.722356557846,6213652
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-64-16,0.83375,0.0296411514282226,6747.376210546636,0.9235,0.0430364608764648,4647.222283776896,2698.706460237503,6206368
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-24-32,0.8795,0.034724473953247,5759.62648906588,0.90425,0.0379033088684082,5276.584181459069,2232.456855773926,6214100
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-64-64,0.9585,0.0577757358551025,3461.6607999867947,0.9585,0.0566756725311279,3528.850934943104,2698.706460237503,6206368
NSG,200,millionSong_rc_2.0,NSG-millionSong_rc_2.0-48-64,0.9565,0.0571098327636718,3502.02391289827,0.9565,0.0558364391326904,3581.8903050876406,2477.512125968933,6210520
