model,qn,dataset,fileName,recall without refinemet,search_time without refinemnt,qps,recall with 2k refinement,search_time with 2k refienement,qps with 2k refienement,construction time,memory
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-64,0.984,0.1220734119415283,1638.358401056223,0.98425,0.1241285800933837,1611.2324804612847,2036.017528772354,5430316
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-12-8,0.78025,0.0640919208526611,3120.518114284226,0.87575,0.0948169231414794,2109.328096436681,2017.6902866363523,5435568
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-32,0.95725,0.0748083591461181,2673.4980192434564,0.96575,0.0872242450714111,2292.9404529240524,2036.017528772354,5430316
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-12-16,0.78025,0.0633246898651123,3158.3257719227568,0.87575,0.0940444469451904,2126.654007722125,2017.6902866363523,5435568
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-8,0.93475,0.0575275421142578,3476.5956035940453,0.96575,0.086463451385498,2313.1160830984904,2036.017528772354,5430316
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-12-64,0.92425,0.1257116794586181,1590.9420736506515,0.92425,0.1265361309051513,1580.576224113534,2017.6902866363523,5435568
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-16,0.93475,0.0559058189392089,3577.445135317247,0.96575,0.0873632431030273,2289.292302989946,2036.017528772354,5430316
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-64,0.9775,0.1574289798736572,1270.414126805037,0.978,0.157106876373291,1273.0187539646167,2219.238253593445,5433004
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-16,0.902,0.0474212169647216,4217.521455613151,0.95475,0.0723633766174316,2763.829016124462,1779.6071796417236,5439020
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-8,0.92925,0.0742907524108886,2692.125109917265,0.96575,0.111973762512207,1786.1327110285913,2219.238253593445,5433004
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-32,0.957,0.0974915027618408,2051.460838475064,0.96575,0.1125020980834961,1777.7446234964016,2219.238253593445,5433004
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-8,0.902,0.0477242469787597,4190.741869411001,0.95475,0.0719203948974609,2780.8523616304665,1779.6071796417236,5439020
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-64,0.972,0.1096765995025634,1823.5430429744988,0.97225,0.0971171855926513,2059.367750203148,1779.6071796417236,5439020
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-16,0.92925,0.0730998516082763,2735.9836661741733,0.96575,0.1126887798309326,1774.7995878565791,2219.238253593445,5433004
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-32,0.94175,0.0599994659423828,3333.3630034650478,0.95475,0.070624828338623,2831.865290221523,1779.6071796417236,5439020
NSG,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,NSG-agnews-mxbai-1024-euclidean_20_variants_512_dim-12-32,0.861,0.0819785594940185,2439.662287730156,0.87575,0.0938537120819091,2130.975915214238,2017.6902866363523,5435568
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-32-64,0.98,0.1356544494628906,1474.334242569107,0.982,0.1397786140441894,1430.8340468791043,1523.6651129722595,4164256
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-16-8-16,0.572,0.0282175540924072,7087.786536885419,0.574,0.0284132957458496,7038.958162015205,224.6290738582611,3777572
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-96-96-96,0.999,0.3328125476837158,600.9388810366232,0.999,0.3310010433197021,604.2277027109764,2273.2247416973114,4424332
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-12-24,0.78275,0.0428788661956787,4664.302434847398,0.7985,0.0449252128601074,4451.843124767818,413.3620505332947,3831960
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-32-16-32,0.89125,0.0942158699035644,2122.784624338892,0.9005,0.0979259014129638,2042.36057176108,805.2608852386475,3910576
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-16-16-16,0.6765,0.0659687519073486,3031.7384248969074,0.72775,0.0740394592285156,2701.262300994384,473.5541203022003,3783724
HNSW,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,HNSW-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-24-48,0.938,0.0638163089752197,3133.9951058225765,0.951,0.0682952404022216,2928.461761348364,695.3411335945129,4025436
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-16-16-8,0.51225,0.0144538879394531,13837.107416204804,0.6385,0.0212547779083251,9409.64901457111,52.56858110427856,3733912
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-96-96-96,0.99175,0.1120586395263671,1784.7798335347484,0.99175,0.1400651931762695,1427.9065017124103,670.908360004425,3972840
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-96-96-48,0.97725,0.1023223400115966,1954.607370954701,0.97725,0.1037395000457763,1927.905955896717,741.7572944164276,3973660
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-24-12,0.74675,0.0347819328308105,5750.111731077691,0.84125,0.0537209510803222,3722.94227816192,110.97155380249023,3748932
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-48-48,0.94925,0.0675251483917236,2961.859466635596,0.9495,0.0671479701995849,2978.4965860551983,288.9996769428253,3828836
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-64-32,0.9415,0.0347039699554443,5763.029424494535,0.956,0.040036916732788,4995.3896633656295,319.48448371887207,3877632
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-32-32-16,0.8245,0.0339970588684082,5882.861831493611,0.8985,0.0525119304656982,3808.658303481028,169.84848499298096,3780784
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-32-32-32,0.881,0.0391130447387695,5113.383561309829,0.8985,0.0454976558685302,4395.830866054257,160.06183075904846,3781212
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-24-24-24,0.7855,0.0289921760559082,6898.412855051726,0.84125,0.035820722579956,5583.360289664078,121.31286907196044,3757424
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-64-64-64,0.974,0.1090316772460937,1834.329298159681,0.9745,0.1279666423797607,1562.9073036586296,414.1953754425049,3877660
FLATNAV,200,agnews-mxbai-1024-euclidean_20_variants_512_dim,FLATNAV-agnews-mxbai-1024-euclidean_20_variants_512_dim-48-48-24,0.91,0.0406596660614013,4918.879552477732,0.94225,0.0560882091522216,3565.8118350187674,272.1558105945587,3823784
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-64-8,0.1655,0.0556657314300537,3592.8747339161123,0.296,0.1023294925689697,1954.4707491361853,2633.5854017734528,4920900
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-64-32,0.265,0.0849237442016601,2355.05395905625,0.296,0.1064236164093017,1879.2821250389247,2633.5854017734528,4920900
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-48-64,0.369,0.1133525371551513,1764.4069115651982,0.369,0.1158356666564941,1726.5839250797571,1957.551600933075,4918844
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-24-64,0.33775,0.1053051948547363,1899.241535765551,0.33775,0.1101293563842773,1816.0462075355688,2167.58731675148,4919276
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-48-8,0.1555,0.0409557819366455,4883.315384122808,0.29075,0.0735578536987304,2718.9482827916145,1957.551600933075,4918844
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-48-32,0.22975,0.061739444732666,3239.420128671501,0.29075,0.0746572017669677,2678.911012821946,1957.551600933075,4918844
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-48-16,0.1555,0.0435473918914794,4592.697548877367,0.29075,0.0798077583312988,2506.0220231942594,1957.551600933075,4918844
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-24-16,0.1585,0.0468270778656005,4271.033109817879,0.241,0.0763819217681884,2618.4206337067567,2167.58731675148,4919276
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-12-16,0.08475,0.0274577140808105,7283.9275480610595,0.157,0.0452942848205566,4415.568118413711,1698.58212018013,4919556
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-24-32,0.2095,0.0711617469787597,2810.4987369084074,0.241,0.0829970836639404,2409.723223647358,2167.58731675148,4919276
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-12-64,0.22,0.0674109458923339,2966.8772237587623,0.22,0.0666902065277099,2998.941080155442,1698.58212018013,4919556
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-64-64,0.383,0.1487998962402343,1344.0869587509935,0.383,0.1555206775665283,1286.0026276212975,2633.5854017734528,4920900
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-12-8,0.08475,0.0278151035308837,7190.338147687824,0.157,0.046173095703125,4331.526768010575,1698.58212018013,4919556
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-24-8,0.1585,0.0474836826324462,4211.9732276901605,0.241,0.0759840011596679,2632.1330404769374,2167.58731675148,4919276
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-64-16,0.1655,0.0578064918518066,3459.819020201437,0.296,0.1047916412353515,1908.5491709288144,2633.5854017734528,4920900
NSG,200,laion-clip-512-normalized_20_variants_256_dim,NSG-laion-clip-512-normalized_20_variants_256_dim-12-32,0.1215,0.0396833419799804,5039.898103866766,0.157,0.0467243194580078,4280.426174633629,1698.58212018013,4919556
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-64-32-64,0.41625,0.146998643875122,1360.556769284916,0.44425,0.1720292568206787,1162.5929431787156,1145.4673714637756,3087860
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-96-96-96,0.71025,0.3996267318725586,500.46702096940857,0.71025,0.408555269241333,489.5298508115931,1651.7287950515747,3344156
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-48-24-48,0.288,0.0654211044311523,3057.117450691701,0.35375,0.0832886695861816,2401.287005707939,607.6885070800781,2953008
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-24-12-24,0.136,0.0336687564849853,5940.225326979046,0.159,0.0371224880218505,5387.569924792714,303.65678095817566,2954732
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-16-8-16,0.07975,0.0240185260772705,8326.905629286983,0.082,0.0243890285491943,8200.408622122293,238.9105701446533,2831720
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-16-16-16,0.1045,0.0281417369842529,7106.8818570762905,0.12325,0.033754825592041,5925.078755173827,217.4821207523346,2828200
HNSW,200,laion-clip-512-normalized_20_variants_256_dim,HNSW-laion-clip-512-normalized_20_variants_256_dim-32-16-32,0.2275,0.0380220413208007,5260.106849933532,0.2615,0.0440824031829834,4536.957732767246,318.5128843784332,2829424
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-96-96-48,0.35175,0.0768718719482421,2601.7318810014144,0.35175,0.0751237869262695,2662.272606095997,538.6304330825806,2991436
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-64-64-32,0.24675,0.0370962619781494,5391.378789534234,0.276,0.0471148490905761,4244.946208264597,325.05035424232483,2867452
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-48-48-48,0.252,0.053506851196289,3737.839090293373,0.252,0.053920030593872,3709.196708481276,239.35824060440063,2804608
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-48-48-24,0.1755,0.0271821022033691,7357.78265064468,0.2315,0.0435085296630859,4596.799789575205,215.01526165008545,2804808
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-32-32-16,0.11325,0.0198512077331542,10074.95376041892,0.18225,0.0333127975463867,6003.698720334373,144.90445065498352,2742896
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-64-64-64,0.3445,0.0806598663330078,2479.54787296933,0.3445,0.0810408592224121,2467.890912300315,311.9942464828491,2858716
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-96-96-96,0.45775,0.1199512481689453,1667.3440506288855,0.45775,0.121741771697998,1642.821500052877,507.8298397064209,2992228
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-24-24-24,0.11625,0.0193531513214111,10334.23428972688,0.1565,0.0283749103546142,7048.480418105585,116.74129343032835,2710992
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-24-24-12,0.098,0.0195987224578857,10204.746785397128,0.1565,0.0342605113983154,5837.624478945574,111.42178893089294,2695264
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-32-32-32,0.15375,0.0301716327667236,6628.743016539048,0.18225,0.0377042293548584,5304.444711432058,134.87997317314148,2742012
FLATNAV,200,laion-clip-512-normalized_20_variants_256_dim,FLATNAV-laion-clip-512-normalized_20_variants_256_dim-16-16-8,0.03675,0.0096361637115478,20755.14758641166,0.07425,0.0151116847991943,13234.79166337977,54.583494901657104,2672748
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-24-8,0.8585,0.0325458049774169,6145.185228596336,0.93175,0.0527448654174804,3791.8382844847847,826.9216208457947,2713740
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-48-64,0.97025,0.0873141288757324,2290.5800306917663,0.9705,0.0846190452575683,2363.534112104768,855.8816702365875,2716052
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-64-32,0.944,0.0760846138000488,2628.6523649262663,0.9595,0.0902564525604248,2215.908052292485,1297.7720005512238,2730928
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-64-64,0.97275,0.121323823928833,1648.4808467405169,0.973,0.1266424655914306,1579.2491015235976,1297.7720005512238,2730928
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-64-8,0.90575,0.0550844669342041,3630.787609125653,0.9595,0.0859079360961914,2328.073622628523,1297.7720005512238,2730928
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-12-8,0.7725,0.0266261100769042,7511.423915184728,0.8805,0.0386569499969482,5173.7139121371165,857.1830053329468,2719812
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-24-16,0.8585,0.0321762561798095,6215.763539497766,0.93175,0.0512628555297851,3901.460383606496,826.9216208457947,2713740
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-12-16,0.7725,0.0264487266540527,7561.80071033227,0.8805,0.0389578342437744,5133.755607370824,857.1830053329468,2719812
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-24-32,0.9145,0.0437283515930175,4573.691728913364,0.93175,0.0501365661621093,3989.1044662558015,826.9216208457947,2713740
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-48-32,0.93475,0.0527455806732177,3791.786865312728,0.9515,0.0599875450134277,3334.02542069744,855.8816702365875,2716052
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-12-32,0.8615,0.0348289012908935,5742.357426942218,0.8805,0.0390286445617675,5124.441349313981,857.1830053329468,2719812
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-12-64,0.904,0.0532634258270263,3754.9218228940526,0.904,0.0532505512237548,3755.829665680169,857.1830053329468,2719812
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-64-16,0.90575,0.0545639991760253,3665.4204790743606,0.9595,0.0857279300689697,2332.9619627943453,1297.7720005512238,2730928
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-48-16,0.9025,0.0383925437927246,5209.344842575918,0.9515,0.0593585968017578,3369.3518845795443,855.8816702365875,2716052
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-48-8,0.9025,0.0392284393310546,5098.342004181456,0.9515,0.0595612525939941,3357.887742276377,855.8816702365875,2716052
NSG,200,ccnews-nomic-768-normalized_20_variants_256_dim,NSG-ccnews-nomic-768-normalized_20_variants_256_dim-24-64,0.95425,0.0686383247375488,2913.8240300114626,0.9545,0.0686831474304199,2911.922465443387,826.9216208457947,2713740
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-48-24-48,0.92625,0.1032671928405761,1936.7235081983868,0.9395,0.1101129055023193,1816.3175250678253,496.7243204116821,1748912
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-64-32-64,0.96225,0.1424345970153808,1404.153233770886,0.96525,0.1418278217315673,1410.1605563577864,703.0232779979706,1808792
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-96-96-96,0.993,0.2649779319763183,754.7798358463845,0.993,0.2598943710327148,769.5434079825627,1140.51589012146,1938200
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-32-16-32,0.84275,0.0752365589141845,2658.282128879945,0.854,0.0803277492523193,2489.799625429257,335.500314950943,1695744
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-16-8-16,0.587,0.0233395099639892,8569.160205530528,0.5875,0.0256397724151611,7800.381249941883,102.64242124557497,1691396
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-16-16-16,0.66925,0.0573320388793945,3488.4508541677064,0.69475,0.0629193782806396,3178.670951069143,201.8823935985565,1696240
HNSW,200,ccnews-nomic-768-normalized_20_variants_256_dim,HNSW-ccnews-nomic-768-normalized_20_variants_256_dim-24-12-24,0.76175,0.0413713455200195,4834.263848228487,0.77425,0.0432415008544921,4625.186361430903,183.28742599487305,1743584
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-48-48-24,0.8495,0.0257637500762939,7762.845059734779,0.905,0.0368127822875976,5432.895520841429,100.02011823654176,1665732
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-96-96-96,0.97925,0.1160674095153808,1723.136587910982,0.97925,0.1095819473266601,1825.1181410730603,296.3868947029114,1769360
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-96-96-48,0.959,0.065732717514038,3042.6248535561817,0.95925,0.0672540664672851,2973.7978758100426,293.1918399333954,1768952
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-24-24-24,0.69475,0.0194103717803955,10303.769668234803,0.78125,0.0270860195159912,7383.883035376341,47.67015504837036,1630612
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-64-64-64,0.9475,0.0734999179840087,2721.0914717416904,0.94775,0.0725026130676269,2758.5212661707737,195.34049820899963,1707744
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-64-64-32,0.902,0.0392637252807617,5093.760170994146,0.9185,0.0464272499084472,4307.8149232270325,168.55305910110474,1708572
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-32-32-16,0.7385,0.0196225643157959,10192.34778805147,0.83475,0.0316510200500488,6318.911671211414,65.58155274391174,1645112
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-16-16-8,0.45825,0.015033483505249,13303.63650781064,0.552,0.022446870803833,8909.927880274883,20.17074680328369,1615268
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-48-48-48,0.9155,0.0396394729614257,5045.47576085649,0.91575,0.0395047664642334,5062.680225715924,109.2910053730011,1676668
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-24-24-12,0.656,0.0185582637786865,10776.870206451778,0.78125,0.0296053886413574,6755.526921899915,43.60975408554077,1630680
FLATNAV,200,ccnews-nomic-768-normalized_20_variants_256_dim,FLATNAV-ccnews-nomic-768-normalized_20_variants_256_dim-32-32-32,0.809,0.0232930183410644,8586.263792503429,0.83475,0.026602029800415,7518.223289746094,65.58129358291626,1646084
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-48-16,0.93425,0.0606763362884521,3296.177920980766,0.962,0.0921461582183837,2170.464877396252,2093.451887845993,4829852
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-24-32,0.92875,0.0519001483917236,3853.553529182075,0.94875,0.0575602054595947,3474.6227606917264,1878.573434591293,4831028
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-64-32,0.95875,0.0664505958557128,3009.754802413944,0.9705,0.0763018131256103,2621.169691875525,2245.075538635254,4830724
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-24-16,0.877,0.0364949703216552,5480.207224098621,0.94875,0.0559980869293212,3571.550582655307,1878.573434591293,4831028
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-64-64,0.98425,0.1098883152008056,1820.0297241297012,0.98425,0.1098904609680175,1819.9941854662693,2245.075538635254,4830724
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-48-8,0.93425,0.0634968280792236,3149.7636346569043,0.962,0.0954556465148925,2095.2139271174165,2093.451887845993,4829852
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-48-64,0.98275,0.1262149810791015,1584.5979478034849,0.98275,0.1261687278747558,1585.1788582550691,2093.451887845993,4829852
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-48-32,0.95275,0.0793254375457763,2521.259336068407,0.962,0.0948812961578369,2107.8970049829004,2093.451887845993,4829852
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-12-16,0.76375,0.0491805076599121,4066.651799998061,0.892,0.0716321468353271,2792.0425233069395,2161.1245658397675,4834148
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-24-64,0.9775,0.0849511623382568,2354.293861261651,0.9775,0.0829920768737793,2409.8685987118424,1878.573434591293,4831028
NSG,200,gooaq-distilroberta-768-normalized_20_variants_256_dim,NSG-gooaq-distilroberta-768-normalized_20_variants_256_dim-24-8,0.877,0.0655622482299804,3050.5360233901115,0.94875,0.0844268798828125,2368.9137899873485,1878.573434591293,4831028
