Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
text-to-image,1.5,40,15,16,5,100,1,1.01143,0.81525,191.824,0.0277881,874.512,
text-to-image,1.5,50,15,16,5,100,1,1.0127,0.8028,191.824,0.0277881,874.512,
text-to-image,1.5,60,15,16,5,100,1,1.01376,0.7885,191.824,0.0277881,874.512,
text-to-image,1.5,70,15,16,5,100,1,1.01472,0.775857,191.824,0.0277881,874.512,
text-to-image,1.5,80,15,16,5,100,1,1.01566,0.76625,191.824,0.0277881,874.512,
text-to-image,1.5,90,15,16,5,100,1,1.01657,0.755667,191.824,0.0277881,874.512,
text-to-image,1.5,100,15,16,5,100,1,1.01744,0.7478,191.824,0.0277881,874.512,
imageNet,1.5,1,15,16,5,100,1,1.16507,0.27,61.8953,0.00594641,874.513,
imageNet,1.5,10,15,16,5,100,1,1.19196,0.271,61.8953,0.00594641,874.513,
imageNet,1.5,20,15,16,5,100,1,1.21554,0.262,61.8953,0.00594641,874.513,
imageNet,1.5,30,15,16,5,100,1,1.21554,0.504667,61.8953,0.00594641,874.513,
imageNet,1.5,40,15,16,5,100,1,1.21554,0.51775,61.8953,0.00594641,874.513,
imageNet,1.5,50,15,16,5,100,1,1.21554,0.4542,61.8953,0.00594641,874.513,
imageNet,1.5,60,15,16,5,100,1,1.21554,0.499667,61.8953,0.00594641,874.513,
imageNet,1.5,70,15,16,5,100,1,1.21554,0.539714,61.8953,0.00594641,874.513,
imageNet,1.5,80,15,16,5,100,1,1.21554,0.51025,61.8953,0.00594641,874.513,
imageNet,1.5,90,15,16,5,100,1,1.21554,0.485444,61.8953,0.00594641,874.513,
imageNet,1.5,100,15,16,5,100,1,1.21554,0.5449,61.8953,0.00594641,874.513,
text-to-image,1.5,1,15,16,5,100,1,1.00168,0.98,162.571,0.00984283,874.513,
text-to-image,1.5,10,15,16,5,100,1,1.01238,0.792,162.571,0.00984283,874.513,
text-to-image,1.5,20,15,16,5,100,1,1.01787,0.741,162.571,0.00984283,874.513,
text-to-image,1.5,30,15,16,5,100,1,1.02174,0.713,162.571,0.00984283,874.513,
text-to-image,1.5,40,15,16,5,100,1,1.02483,0.68825,162.571,0.00984283,874.513,
text-to-image,1.5,50,15,16,5,100,1,1.02752,0.6638,162.571,0.00984283,874.513,
text-to-image,1.5,60,15,16,5,100,1,1.02992,0.6455,162.571,0.00984283,874.513,
text-to-image,1.5,70,15,16,5,100,1,1.03201,0.631714,162.571,0.00984283,874.513,
text-to-image,1.5,80,15,16,5,100,1,1.03403,0.618375,162.571,0.00984283,874.513,
text-to-image,1.5,90,15,16,5,100,1,1.03594,0.605222,162.571,0.00984283,874.513,
text-to-image,1.5,100,15,16,5,100,1,1.03774,0.5963,162.571,0.00984283,874.513,
text-to-image,1.5,1,15,16,5,100,1,1.00023,0.99,181.573,0.0189655,874.513,
text-to-image,1.5,10,15,16,5,100,1,1.00768,0.834,181.573,0.0189655,874.513,
text-to-image,1.5,20,15,16,5,100,1,1.0114,0.8005,181.573,0.0189655,874.513,
text-to-image,1.5,30,15,16,5,100,1,1.01436,0.774333,181.573,0.0189655,874.513,
text-to-image,1.5,40,15,16,5,100,1,1.0167,0.7545,181.573,0.0189655,874.513,
text-to-image,1.5,50,15,16,5,100,1,1.0185,0.7372,181.573,0.0189655,874.513,
text-to-image,1.5,60,15,16,5,100,1,1.0201,0.7275,181.573,0.0189655,874.513,
text-to-image,1.5,70,15,16,5,100,1,1.02154,0.716429,181.573,0.0189655,874.513,
text-to-image,1.5,80,15,16,5,100,1,1.0229,0.70425,181.573,0.0189655,874.513,
text-to-image,1.5,90,15,16,5,100,1,1.02417,0.693111,181.573,0.0189655,874.513,
text-to-image,1.5,100,15,16,5,100,1,1.02537,0.6851,181.573,0.0189655,874.513,
lastfm,1.5,1,15,16,5,100,1,1.00034,0.42,1.02681,0.00953418,874.513,
lastfm,1.5,10,15,16,5,100,1,1.00053,0.459,1.02681,0.00953418,874.513,
lastfm,1.5,20,15,16,5,100,1,1.00065,0.4325,1.02681,0.00953418,874.513,
lastfm,1.5,30,15,16,5,100,1,1.00075,0.422,1.02681,0.00953418,874.513,
lastfm,1.5,40,15,16,5,100,1,1.00084,0.40575,1.02681,0.00953418,874.513,
lastfm,1.5,50,15,16,5,100,1,1.00091,0.3974,1.02681,0.00953418,874.513,
lastfm,1.5,60,15,16,5,100,1,1.00098,0.388667,1.02681,0.00953418,874.513,
lastfm,1.5,70,15,16,5,100,1,1.00104,0.385571,1.02681,0.00953418,874.513,
lastfm,1.5,80,15,16,5,100,1,1.00109,0.378375,1.02681,0.00953418,874.513,
lastfm,1.5,90,15,16,5,100,1,1.00114,0.373667,1.02681,0.00953418,874.513,
lastfm,1.5,100,15,16,5,100,1,1.00119,0.3666,1.02681,0.00953418,874.513,
millionSong,1.5,1,15,16,5,100,1,1.00047,0.96,109.28,0.0191201,874.513,
millionSong,1.5,10,15,16,5,100,1,1.00094,0.962,109.28,0.0191201,874.513,
millionSong,1.5,20,15,16,5,100,1,1.00139,0.95,109.28,0.0191201,874.513,
millionSong,1.5,30,15,16,5,100,1,1.00139,0.963333,109.28,0.0191201,874.513,
millionSong,1.5,40,15,16,5,100,1,1.00139,0.96125,109.28,0.0191201,874.513,
millionSong,1.5,50,15,16,5,100,1,1.00139,0.9342,109.28,0.0191201,874.513,
millionSong,1.5,60,15,16,5,100,1,1.00139,0.950667,109.28,0.0191201,874.513,
millionSong,1.5,70,15,16,5,100,1,1.00139,0.939286,109.28,0.0191201,874.513,
millionSong,1.5,80,15,16,5,100,1,1.00139,0.946,109.28,0.0191201,874.513,
millionSong,1.5,90,15,16,5,100,1,1.00139,0.921667,109.28,0.0191201,874.513,
millionSong,1.5,100,15,16,5,100,1,1.00139,0.9457,109.28,0.0191201,874.513,
movielens,1.5,1,15,16,5,100,1,1.00038,0.98,0.50961,0.0298923,874.513,
movielens,1.5,10,15,16,5,100,1,1.00226,0.933,0.50961,0.0298923,874.513,
movielens,1.5,20,15,16,5,100,1,1.00455,0.9015,0.50961,0.0298923,874.513,
movielens,1.5,30,15,16,5,100,1,1.00656,0.875667,0.50961,0.0298923,874.513,
movielens,1.5,40,15,16,5,100,1,1.00828,0.85075,0.50961,0.0298923,874.513,
movielens,1.5,50,15,16,5,100,1,1.00994,0.83,0.50961,0.0298923,874.513,
movielens,1.5,60,15,16,5,100,1,1.0116,0.807,0.50961,0.0298923,874.513,
movielens,1.5,70,15,16,5,100,1,1.0133,0.790571,0.50961,0.0298923,874.513,
movielens,1.5,80,15,16,5,100,1,1.01511,0.773375,0.50961,0.0298923,874.513,
movielens,1.5,90,15,16,5,100,1,1.01694,0.757778,0.50961,0.0298923,874.513,
movielens,1.5,100,15,16,5,100,1,1.01885,0.7396,0.50961,0.0298923,874.513,
MNIST,1.5,1,15,16,5,100,1,1.0047,0.93,5.99608,0.023767,874.513,
MNIST,1.5,10,15,16,5,100,1,1.00674,0.883,5.99608,0.023767,874.513,
MNIST,1.5,20,15,16,5,100,1,1.00945,0.842,5.99608,0.023767,874.513,
MNIST,1.5,30,15,16,5,100,1,1.00945,0.891333,5.99608,0.023767,874.513,
MNIST,1.5,40,15,16,5,100,1,1.00945,0.90225,5.99608,0.023767,874.513,
MNIST,1.5,50,15,16,5,100,1,1.00945,0.867,5.99608,0.023767,874.513,
MNIST,1.5,60,15,16,5,100,1,1.00945,0.886667,5.99608,0.023767,874.513,
MNIST,1.5,70,15,16,5,100,1,1.00945,0.883857,5.99608,0.023767,874.513,
MNIST,1.5,80,15,16,5,100,1,1.00945,0.89025,5.99608,0.023767,874.513,
MNIST,1.5,90,15,16,5,100,1,1.00945,0.860111,5.99608,0.023767,874.513,
MNIST,1.5,100,15,16,5,100,1,1.00945,0.8933,5.99608,0.023767,874.513,
netflix,1.5,1,15,16,5,100,1,1,1,0.91798,0.0287057,874.513,
netflix,1.5,10,15,16,5,100,1,1.00068,0.979,0.91798,0.0287057,874.513,
netflix,1.5,20,15,16,5,100,1,1.00147,0.9675,0.91798,0.0287057,874.513,
netflix,1.5,30,15,16,5,100,1,1.00209,0.954333,0.91798,0.0287057,874.513,
netflix,1.5,40,15,16,5,100,1,1.00261,0.943,0.91798,0.0287057,874.513,
netflix,1.5,50,15,16,5,100,1,1.00309,0.9354,0.91798,0.0287057,874.513,
netflix,1.5,60,15,16,5,100,1,1.00375,0.924667,0.91798,0.0287057,874.513,
netflix,1.5,70,15,16,5,100,1,1.00441,0.915143,0.91798,0.0287057,874.513,
netflix,1.5,80,15,16,5,100,1,1.00505,0.905125,0.91798,0.0287057,874.513,
netflix,1.5,90,15,16,5,100,1,1.0057,0.893222,0.91798,0.0287057,874.513,
netflix,1.5,100,15,16,5,100,1,1.00635,0.8831,0.91798,0.0287057,874.513,
trevi,1.5,1,15,16,5,100,1,1.00188,0.95,9.56356,0.00986637,874.513,
trevi,1.5,10,15,16,5,100,1,1.01341,0.716,9.56356,0.00986637,874.513,
trevi,1.5,20,15,16,5,100,1,1.01687,0.642,9.56356,0.00986637,874.513,
trevi,1.5,30,15,16,5,100,1,1.01687,0.758,9.56356,0.00986637,874.513,
trevi,1.5,40,15,16,5,100,1,1.01687,0.7755,9.56356,0.00986637,874.513,
trevi,1.5,50,15,16,5,100,1,1.01687,0.7214,9.56356,0.00986637,874.513,
trevi,1.5,60,15,16,5,100,1,1.01687,0.749,9.56356,0.00986637,874.513,
trevi,1.5,70,15,16,5,100,1,1.01687,0.764286,9.56356,0.00986637,874.513,
trevi,1.5,80,15,16,5,100,1,1.01687,0.756875,9.56356,0.00986637,874.513,
trevi,1.5,90,15,16,5,100,1,1.01687,0.722,9.56356,0.00986637,874.513,
trevi,1.5,100,15,16,5,100,1,1.01687,0.7667,9.56356,0.00986637,874.513,
trevi,1.5,1,15,16,5,100,1,1.00049,0.97,20.5862,0.0284183,874.513,
trevi,1.5,10,15,16,5,100,1,1.00345,0.883,20.5862,0.0284183,874.513,
trevi,1.5,20,15,16,5,100,1,1.00487,0.8515,20.5862,0.0284183,874.513,
trevi,1.5,30,15,16,5,100,1,1.00487,0.897667,20.5862,0.0284183,874.513,
trevi,1.5,40,15,16,5,100,1,1.00487,0.90425,20.5862,0.0284183,874.513,
trevi,1.5,50,15,16,5,100,1,1.00487,0.865,20.5862,0.0284183,874.513,
trevi,1.5,60,15,16,5,100,1,1.00487,0.885833,20.5862,0.0284183,874.513,
trevi,1.5,70,15,16,5,100,1,1.00487,0.880714,20.5862,0.0284183,874.513,
trevi,1.5,80,15,16,5,100,1,1.00487,0.88575,20.5862,0.0284183,874.513,
trevi,1.5,90,15,16,5,100,1,1.00487,0.851333,20.5862,0.0284183,874.513,
trevi,1.5,100,15,16,5,100,1,1.00487,0.8875,20.5862,0.0284183,874.513,
trevi,1.5,1,15,16,5,100,1,1.00105,0.97,16.9556,0.0192086,874.513,
trevi,1.5,10,15,16,5,100,1,1.00595,0.845,16.9556,0.0192086,874.513,
trevi,1.5,20,15,16,5,100,1,1.00809,0.7855,16.9556,0.0192086,874.513,
trevi,1.5,30,15,16,5,100,1,1.00809,0.853667,16.9556,0.0192086,874.513,
trevi,1.5,40,15,16,5,100,1,1.00809,0.8665,16.9556,0.0192086,874.513,
trevi,1.5,50,15,16,5,100,1,1.00809,0.818,16.9556,0.0192086,874.513,
trevi,1.5,60,15,16,5,100,1,1.00809,0.843,16.9556,0.0192086,874.513,
trevi,1.5,70,15,16,5,100,1,1.00809,0.844571,16.9556,0.0192086,874.513,
trevi,1.5,80,15,16,5,100,1,1.00809,0.845875,16.9556,0.0192086,874.513,
trevi,1.5,90,15,16,5,100,1,1.00809,0.812444,16.9556,0.0192086,874.513,
trevi,1.5,100,15,16,5,100,1,1.00809,0.8506,16.9556,0.0192086,874.513,
notre,1.5,1,15,16,5,100,1,1.00002,0.99,43.053,0.020284,874.513,
notre,1.5,10,15,16,5,100,1,1.00283,0.937,43.053,0.020284,874.513,
notre,1.5,20,15,16,5,100,1,1.00482,0.8925,43.053,0.020284,874.513,
notre,1.5,30,15,16,5,100,1,1.00482,0.925,43.053,0.020284,874.513,
notre,1.5,40,15,16,5,100,1,1.00482,0.93025,43.053,0.020284,874.513,
notre,1.5,50,15,16,5,100,1,1.00482,0.8964,43.053,0.020284,874.513,
notre,1.5,60,15,16,5,100,1,1.00482,0.911833,43.053,0.020284,874.513,
notre,1.5,70,15,16,5,100,1,1.00482,0.905714,43.053,0.020284,874.513,
notre,1.5,80,15,16,5,100,1,1.00482,0.90875,43.053,0.020284,874.513,
notre,1.5,90,15,16,5,100,1,1.00482,0.880222,43.053,0.020284,874.513,
notre,1.5,100,15,16,5,100,1,1.00482,0.9087,43.053,0.020284,874.513,
uqv,1.5,1,15,16,5,100,1,1.4226,0,0.1198,0.00010641,874.513,
uqv,1.5,10,15,16,5,100,1,1.61198,0,0.1198,0.00010641,874.513,
uqv,1.5,20,15,16,5,100,1,1.67846,0,0.1198,0.00010641,874.513,
uqv,1.5,30,15,16,5,100,1,1.73129,0,0.1198,0.00010641,874.513,
uqv,1.5,40,15,16,5,100,1,1.83735,0,0.1198,0.00010641,874.513,
uqv,1.5,50,15,16,5,100,1,1.94663,0,0.1198,0.00010641,874.513,
uqv,1.5,60,15,16,5,100,1,2.13276,0.000666667,0.1198,0.00010641,874.513,
uqv,1.5,70,15,16,5,100,1,2.27621,0.000714286,0.1198,0.00010641,874.513,
uqv,1.5,80,15,16,5,100,1,2.41128,0.000625,0.1198,0.00010641,874.513,
uqv,1.5,90,15,16,5,100,1,2.55964,0.000666667,0.1198,0.00010641,874.513,
uqv,1.5,100,15,16,5,100,1,2.74068,0.0006,0.1198,0.00010641,874.513,
uqv,1.5,1,15,16,5,100,1,1.3465,0,0.11308,0.00010664,874.513,
uqv,1.5,10,15,16,5,100,1,1.49209,0,0.11308,0.00010664,874.513,
uqv,1.5,20,15,16,5,100,1,1.55492,0,0.11308,0.00010664,874.513,
uqv,1.5,30,15,16,5,100,1,1.60812,0.000333333,0.11308,0.00010664,874.513,
uqv,1.5,40,15,16,5,100,1,1.70839,0.001,0.11308,0.00010664,874.513,
uqv,1.5,50,15,16,5,100,1,1.80831,0.0008,0.11308,0.00010664,874.513,
uqv,1.5,60,15,16,5,100,1,1.9797,0.000666667,0.11308,0.00010664,874.513,
uqv,1.5,70,15,16,5,100,1,2.10773,0.000571429,0.11308,0.00010664,874.513,
uqv,1.5,80,15,16,5,100,1,2.22361,0.0005,0.11308,0.00010664,874.513,
uqv,1.5,90,15,16,5,100,1,2.34469,0.000666667,0.11308,0.00010664,874.513,
uqv,1.5,100,15,16,5,100,1,2.49693,0.0008,0.11308,0.00010664,874.513,
millionSong,1.5,1,15,16,5,100,1,1.0006,0.95,113.248,0.0151474,874.513,
millionSong,1.5,10,15,16,5,100,1,1.00186,0.947,113.248,0.0151474,874.513,
millionSong,1.5,20,15,16,5,100,1,1.00241,0.922,113.248,0.0151474,874.513,
millionSong,1.5,30,15,16,5,100,1,1.00241,0.944667,113.248,0.0151474,874.513,
millionSong,1.5,40,15,16,5,100,1,1.00241,0.944,113.248,0.0151474,874.513,
millionSong,1.5,50,15,16,5,100,1,1.00241,0.9152,113.248,0.0151474,874.513,
millionSong,1.5,60,15,16,5,100,1,1.00241,0.932833,113.248,0.0151474,874.513,
millionSong,1.5,70,15,16,5,100,1,1.00241,0.923571,113.248,0.0151474,874.513,
millionSong,1.5,80,15,16,5,100,1,1.00241,0.9295,113.248,0.0151474,874.513,
millionSong,1.5,90,15,16,5,100,1,1.00241,0.903667,113.248,0.0151474,874.513,
millionSong,1.5,100,15,16,5,100,1,1.00241,0.9294,113.248,0.0151474,874.513,
uqv,1.5,1,15,16,5,100,1,1.3465,0,0.10022,0.00010664,874.513,
uqv,1.5,10,15,16,5,100,1,1.49209,0,0.10022,0.00010664,874.513,
uqv,1.5,20,15,16,5,100,1,1.55492,0,0.10022,0.00010664,874.513,
uqv,1.5,30,15,16,5,100,1,1.60812,0.000333333,0.10022,0.00010664,874.513,
uqv,1.5,40,15,16,5,100,1,1.70839,0.001,0.10022,0.00010664,874.513,
uqv,1.5,50,15,16,5,100,1,1.80831,0.0008,0.10022,0.00010664,874.513,
uqv,1.5,60,15,16,5,100,1,1.9797,0.000666667,0.10022,0.00010664,874.513,
uqv,1.5,70,15,16,5,100,1,2.10773,0.000571429,0.10022,0.00010664,874.513,
uqv,1.5,80,15,16,5,100,1,2.22361,0.0005,0.10022,0.00010664,874.513,
uqv,1.5,90,15,16,5,100,1,2.34469,0.000666667,0.10022,0.00010664,874.513,
uqv,1.5,100,15,16,5,100,1,2.49693,0.0008,0.10022,0.00010664,874.513,
movielens,1.5,1,15,16,5,100,1,1.00402,0.96,0.4926,0.0200843,874.513,
movielens,1.5,10,15,16,5,100,1,1.00675,0.863,0.4926,0.0200843,874.513,
movielens,1.5,20,15,16,5,100,1,1.01149,0.7965,0.4926,0.0200843,874.513,
movielens,1.5,30,15,16,5,100,1,1.01568,0.753667,0.4926,0.0200843,874.513,
movielens,1.5,40,15,16,5,100,1,1.01981,0.7205,0.4926,0.0200843,874.513,
movielens,1.5,50,15,16,5,100,1,1.0236,0.6896,0.4926,0.0200843,874.513,
movielens,1.5,60,15,16,5,100,1,1.0274,0.663667,0.4926,0.0200843,874.513,
movielens,1.5,70,15,16,5,100,1,1.03134,0.637429,0.4926,0.0200843,874.513,
movielens,1.5,80,15,16,5,100,1,1.03551,0.613,0.4926,0.0200843,874.513,
movielens,1.5,90,15,16,5,100,1,1.03975,0.593889,0.4926,0.0200843,874.513,
movielens,1.5,100,15,16,5,100,1,1.04421,0.5744,0.4926,0.0200843,874.513,
MNIST,1.5,1,15,16,5,100,1,1.00159,0.97,5.2565,0.0163816,874.513,
MNIST,1.5,10,15,16,5,100,1,1.0074,0.876,5.2565,0.0163816,874.513,
MNIST,1.5,20,15,16,5,100,1,1.01122,0.818,5.2565,0.0163816,874.513,
MNIST,1.5,30,15,16,5,100,1,1.01122,0.875333,5.2565,0.0163816,874.513,
MNIST,1.5,40,15,16,5,100,1,1.01122,0.88775,5.2565,0.0163816,874.513,
MNIST,1.5,50,15,16,5,100,1,1.01122,0.8526,5.2565,0.0163816,874.513,
MNIST,1.5,60,15,16,5,100,1,1.01122,0.867833,5.2565,0.0163816,874.513,
MNIST,1.5,70,15,16,5,100,1,1.01122,0.869857,5.2565,0.0163816,874.513,
MNIST,1.5,80,15,16,5,100,1,1.01122,0.873375,5.2565,0.0163816,874.513,
MNIST,1.5,90,15,16,5,100,1,1.01122,0.842667,5.2565,0.0163816,874.513,
MNIST,1.5,100,15,16,5,100,1,1.01122,0.8747,5.2565,0.0163816,874.513,
netflix,1.5,1,15,16,5,100,1,1.00118,0.97,0.95424,0.0201125,874.513,
netflix,1.5,10,15,16,5,100,1,1.00462,0.897,0.95424,0.0201125,874.513,
netflix,1.5,20,15,16,5,100,1,1.00707,0.872,0.95424,0.0201125,874.513,
netflix,1.5,30,15,16,5,100,1,1.00935,0.842667,0.95424,0.0201125,874.513,
netflix,1.5,40,15,16,5,100,1,1.01169,0.82,0.95424,0.0201125,874.513,
netflix,1.5,50,15,16,5,100,1,1.01412,0.7954,0.95424,0.0201125,874.513,
netflix,1.5,60,15,16,5,100,1,1.01663,0.7765,0.95424,0.0201125,874.513,
netflix,1.5,70,15,16,5,100,1,1.01906,0.759,0.95424,0.0201125,874.513,
netflix,1.5,80,15,16,5,100,1,1.02144,0.73975,0.95424,0.0201125,874.513,
netflix,1.5,90,15,16,5,100,1,1.02392,0.722889,0.95424,0.0201125,874.513,
netflix,1.5,100,15,16,5,100,1,1.02649,0.7061,0.95424,0.0201125,874.513,
millionSong,1.5,1,15,16,5,100,1,1.00123,0.96,100.419,0.00810974,874.513,
millionSong,1.5,10,15,16,5,100,1,1.00242,0.918,100.419,0.00810974,874.513,
millionSong,1.5,20,15,16,5,100,1,1.00344,0.891,100.419,0.00810974,874.513,
millionSong,1.5,30,15,16,5,100,1,1.00344,0.924,100.419,0.00810974,874.513,
millionSong,1.5,40,15,16,5,100,1,1.00344,0.926,100.419,0.00810974,874.513,
millionSong,1.5,50,15,16,5,100,1,1.00344,0.8958,100.419,0.00810974,874.513,
millionSong,1.5,60,15,16,5,100,1,1.00344,0.912167,100.419,0.00810974,874.513,
millionSong,1.5,70,15,16,5,100,1,1.00344,0.905857,100.419,0.00810974,874.513,
millionSong,1.5,80,15,16,5,100,1,1.00344,0.910625,100.419,0.00810974,874.513,
millionSong,1.5,90,15,16,5,100,1,1.00344,0.883556,100.419,0.00810974,874.513,
millionSong,1.5,100,15,16,5,100,1,1.00344,0.9112,100.419,0.00810974,874.513,
movielens,1.5,1,15,16,5,100,1,1.00842,0.85,0.52869,0.0102932,874.513,
movielens,1.5,10,15,16,5,100,1,1.01733,0.736,0.52869,0.0102932,874.513,
movielens,1.5,20,15,16,5,100,1,1.02812,0.6395,0.52869,0.0102932,874.513,
movielens,1.5,30,15,16,5,100,1,1.03848,0.582333,0.52869,0.0102932,874.513,
movielens,1.5,40,15,16,5,100,1,1.04816,0.5295,0.52869,0.0102932,874.513,
movielens,1.5,50,15,16,5,100,1,1.05777,0.4944,0.52869,0.0102932,874.513,
movielens,1.5,60,15,16,5,100,1,1.06816,0.470667,0.52869,0.0102932,874.513,
movielens,1.5,70,15,16,5,100,1,1.07924,0.445429,0.52869,0.0102932,874.513,
movielens,1.5,80,15,16,5,100,1,1.09144,0.4225,0.52869,0.0102932,874.513,
movielens,1.5,90,15,16,5,100,1,1.10558,0.404111,0.52869,0.0102932,874.513,
movielens,1.5,100,15,16,5,100,1,1.1231,0.385,0.52869,0.0102932,874.513,
MNIST,1.5,1,15,16,5,100,1,1.01164,0.92,6.29174,0.0090529,874.513,
MNIST,1.5,10,15,16,5,100,1,1.02567,0.734,6.29174,0.0090529,874.513,
MNIST,1.5,20,15,16,5,100,1,1.03253,0.6665,6.29174,0.0090529,874.513,
MNIST,1.5,30,15,16,5,100,1,1.03253,0.774333,6.29174,0.0090529,874.513,
MNIST,1.5,40,15,16,5,100,1,1.03253,0.794,6.29174,0.0090529,874.513,
MNIST,1.5,50,15,16,5,100,1,1.03253,0.7482,6.29174,0.0090529,874.513,
MNIST,1.5,60,15,16,5,100,1,1.03253,0.770167,6.29174,0.0090529,874.513,
MNIST,1.5,70,15,16,5,100,1,1.03253,0.785714,6.29174,0.0090529,874.513,
MNIST,1.5,80,15,16,5,100,1,1.03253,0.7795,6.29174,0.0090529,874.513,
MNIST,1.5,90,15,16,5,100,1,1.03253,0.750889,6.29174,0.0090529,874.513,
MNIST,1.5,100,15,16,5,100,1,1.03253,0.7885,6.29174,0.0090529,874.513,
netflix,1.5,1,15,16,5,100,1,1.00036,0.97,0.78622,0.0101154,874.513,
netflix,1.5,10,15,16,5,100,1,1.00582,0.871,0.78622,0.0101154,874.513,
netflix,1.5,20,15,16,5,100,1,1.00982,0.8275,0.78622,0.0101154,874.513,
netflix,1.5,30,15,16,5,100,1,1.01353,0.782667,0.78622,0.0101154,874.513,
netflix,1.5,40,15,16,5,100,1,1.01776,0.73975,0.78622,0.0101154,874.513,
netflix,1.5,50,15,16,5,100,1,1.0226,0.7044,0.78622,0.0101154,874.513,
netflix,1.5,60,15,16,5,100,1,1.02766,0.669833,0.78622,0.0101154,874.513,
netflix,1.5,70,15,16,5,100,1,1.03286,0.641143,0.78622,0.0101154,874.513,
netflix,1.5,80,15,16,5,100,1,1.03832,0.61375,0.78622,0.0101154,874.513,
netflix,1.5,90,15,16,5,100,1,1.04407,0.589778,0.78622,0.0101154,874.513,
netflix,1.5,100,15,16,5,100,1,1.05012,0.5674,0.78622,0.0101154,874.513,
notre,1.5,1,15,16,5,100,1,1.00293,0.96,50.0835,0.0156299,874.513,
notre,1.5,10,15,16,5,100,1,1.0059,0.888,50.0835,0.0156299,874.513,
notre,1.5,20,15,16,5,100,1,1.00818,0.8535,50.0835,0.0156299,874.513,
notre,1.5,30,15,16,5,100,1,1.00818,0.899,50.0835,0.0156299,874.513,
notre,1.5,40,15,16,5,100,1,1.00818,0.9045,50.0835,0.0156299,874.513,
notre,1.5,50,15,16,5,100,1,1.00818,0.8666,50.0835,0.0156299,874.513,
notre,1.5,60,15,16,5,100,1,1.00818,0.885167,50.0835,0.0156299,874.513,
notre,1.5,70,15,16,5,100,1,1.00818,0.883143,50.0835,0.0156299,874.513,
notre,1.5,80,15,16,5,100,1,1.00818,0.88225,50.0835,0.0156299,874.513,
notre,1.5,90,15,16,5,100,1,1.00818,0.855444,50.0835,0.0156299,874.513,
notre,1.5,100,15,16,5,100,1,1.00818,0.8841,50.0835,0.0156299,874.513,
notre,1.5,1,15,16,5,100,1,1.00263,0.92,48.636,0.0081471,874.513,
notre,1.5,10,15,16,5,100,1,1.01142,0.823,48.636,0.0081471,874.513,
notre,1.5,20,15,16,5,100,1,1.01626,0.7605,48.636,0.0081471,874.513,
notre,1.5,30,15,16,5,100,1,1.01626,0.837,48.636,0.0081471,874.513,
notre,1.5,40,15,16,5,100,1,1.01626,0.8515,48.636,0.0081471,874.513,
notre,1.5,50,15,16,5,100,1,1.01626,0.8062,48.636,0.0081471,874.513,
notre,1.5,60,15,16,5,100,1,1.01626,0.826333,48.636,0.0081471,874.513,
notre,1.5,70,15,16,5,100,1,1.01626,0.830857,48.636,0.0081471,874.513,
notre,1.5,80,15,16,5,100,1,1.01626,0.8295,48.636,0.0081471,874.513,
notre,1.5,90,15,16,5,100,1,1.01626,0.797889,48.636,0.0081471,874.513,
notre,1.5,100,15,16,5,100,1,1.01626,0.8339,48.636,0.0081471,874.513,
ukbench,1.5,1,15,16,5,100,1,1.00315,0.92,147.9,0.00804693,874.513,
ukbench,1.5,10,15,16,5,100,1,1.00579,0.865,147.9,0.00804693,874.513,
ukbench,1.5,20,15,16,5,100,1,1.00766,0.833,147.9,0.00804693,874.513,
ukbench,1.5,30,15,16,5,100,1,1.00766,0.885333,147.9,0.00804693,874.513,
ukbench,1.5,40,15,16,5,100,1,1.00766,0.8905,147.9,0.00804693,874.513,
ukbench,1.5,50,15,16,5,100,1,1.00766,0.8568,147.9,0.00804693,874.513,
ukbench,1.5,60,15,16,5,100,1,1.00766,0.873167,147.9,0.00804693,874.513,
ukbench,1.5,70,15,16,5,100,1,1.00766,0.874286,147.9,0.00804693,874.513,
ukbench,1.5,80,15,16,5,100,1,1.00766,0.8715,147.9,0.00804693,874.513,
ukbench,1.5,90,15,16,5,100,1,1.00766,0.846667,147.9,0.00804693,874.513,
ukbench,1.5,100,15,16,5,100,1,1.00766,0.8749,147.9,0.00804693,874.513,
ukbench,1.5,1,15,16,5,100,1,1.00044,0.98,150.947,0.0181781,874.513,
ukbench,1.5,10,15,16,5,100,1,1.00198,0.939,150.947,0.0181781,874.513,
ukbench,1.5,20,15,16,5,100,1,1.00301,0.917,150.947,0.0181781,874.513,
ukbench,1.5,30,15,16,5,100,1,1.00301,0.941333,150.947,0.0181781,874.513,
ukbench,1.5,40,15,16,5,100,1,1.00301,0.942,150.947,0.0181781,874.513,
ukbench,1.5,50,15,16,5,100,1,1.00301,0.9112,150.947,0.0181781,874.513,
ukbench,1.5,60,15,16,5,100,1,1.00301,0.9275,150.947,0.0181781,874.513,
ukbench,1.5,70,15,16,5,100,1,1.00301,0.920429,150.947,0.0181781,874.513,
ukbench,1.5,80,15,16,5,100,1,1.00301,0.923,150.947,0.0181781,874.513,
ukbench,1.5,90,15,16,5,100,1,1.00301,0.896778,150.947,0.0181781,874.513,
ukbench,1.5,100,15,16,5,100,1,1.00301,0.9231,150.947,0.0181781,874.513,
ukbench,1.5,1,15,16,5,100,1,1.00138,0.95,145.48,0.0132433,874.513,
